فيه	O
المرأة	O
العظيمة	O
عندنا	O
،	O
هو	O
اليوم	O
الذي	O
نقترب	O
فيه	O
من	O
المدنية	O
الحقيقية	O
'	O
.	O

ومن	O
الكلمات	O
المضيئة	O
التي	O
تنقلها	O
لوسي	B-PERS
في	O
كتابها	O
عنه	O
:	O
'	O
ان	O
عقل	O
المرأة	O
اذا	O
ذبل	O
ومات	O
،	O
فقد	O
ذبل	O
عقل	O
الأمة	O
كلها	O
ومات	O
'	O
!	O
ومما	O
يدل	O
على	O
ان	O
مسألة	O
المرأة	O
كانت	O
مطروحة	O
عنده	O
طرحا	O
سليما	O
خاليا	O
من	O
أي	O
عداوة	O
أو	O
رجعية	O
أو	O
انحياز	O
مسبق	O
،	O
ما	O
يعلنه	O
بلا	O
مواربة	O
:	O
'	O
لقد	O
ناديت	O
دائما	O
بتثقيف	O
المرأة	O
تثقيفا	O
تاما	O
لتكون	O
زينة	O
البيت	O
،	O
واستاذة	O
الطفل	O
،	O
ومعلم	O
الجيل	O
.	O

ان	O
المرأة	O
ليست	O
قطعة	O
من	O
اثاث	O
البيت	O
توضع	O
فيه	O
بجهلها	O
وعقلها	O
المغلق	O
.	O

وهي	O
ليست	O
خادمة	O
تطعم	O
الرجل	O
وتغسل	O
له	O
ملابسه	O
،	O
ولكنها	O
شريك	O
محترم	O
ينبغي	O
ان	O
يجد	O
فيه	O
الرجل	O
متعة	O
عقلية	O
تحبب	O
اليه	O
البيت	O
حتى	O
لا	O
يهرب	O
الى	O
المقاهي	O
والحانات	O
.	O

اني	O
اؤيد	O
بقاء	O
المرأة	O
في	O
اليبت	O
لكي	O
تكون	O
بحق	O
ملكة	O
البيت	O
،	O
ان	O
من	O
النساء	O
في	O
صدر	O
الاسلام	B-MISC
من	O
فقن	O
الرجال	O
في	O
فنون	O
الادب	O
والعلم	O
.	O

وكان	O
لبعضهن	O
مجالس	O
مشهورة	O
يحضرها	O
رجال	O
الدولة	O
ونوابغ	O
الشعراء	O
والادباء	O
والمغنون	O
.	O

وكان	O
ذلك	O
في	O
مصر	B-LOC
لم	O
تزاحم	O
فيه	O
المرأة	O
الرجل	O
في	O
المناصب	O
والاعمال	O
'	O
.	O

مع	O
تثقيفها	O
بالطبع	O
قد	O
لا	O
يكون	O
الحكيم	B-PERS
في	O
مثل	O
هذه	O
الكلمات	O
نصيرا	O
بلا	O
حدود	O
.	O

فقد	O
رأينا	O
انه	O
يريد	O
بقاء	O
المرأة	O
في	O
البيت	O
لكي	O
تكون	O
ملكة	O
البيت	O
.	O

هذا	O
كلام	O
قد	O
يلحق	O
الحكيم	B-PERS
بزمرة	O
الرجعيين	O
،	O
او	O
المحافظين	O
،	O
ولا	O
يلحقه	O
بجماعة	O
التقدميين	O
الذين	O
ينادون	O
بالمساواة	O
التامة	O
بين	O
الرجل	O
والمرأة	O
.	O

وهذا	O
صحيح	O
الى	O
حد	O
بعيد	O
،	O
ولكن	O
الحكيم	B-PERS
مع	O
تثقيف	O
المرأة	O
ومع	O
النظر	O
اليها	O
على	O
انها	O
شريك	O
محترم	O
للرجل	O
،	O
وهذا	O
في	O
حد	O
ذاته	O
'	O
خطوة	O
'	O
على	O
طريق	O
تؤدي	O
حتما	O
الى	O
تحريرها	O
وتحررها	O
في	O
آن	O
.	O

ولا	O
شك	O
ان	O
مثل	O
هذه	O
'	O
الخطوة	O
'	O
المتقدمة	O
من	O
الحكيم	B-PERS
،	O
هي	O
وليدة	O
معايشته	O
لمجتمعات	O
الغرب	O
،	O
كما	O
هي	O
وليدة	O
ثقافته	O
التي	O
تلقاها	O
من	O
استاذه	O
احمد	B-PERS
لطفي	I-PERS
السيد	O
وبقية	O
المنورين	O
المصريين	O
الآخرين	O
الذين	O
تتلمذ	O
عليهم	O
،	O
او	O
تأثر	O
بهم	O
.	O

صحيح	O
انه	O
لم	O
يكن	O
'	O
باريسيا	O
'	O
او	O
'	O
فرنسيا	O
'	O
في	O
نظرته	O
الى	O
المرأة	O
،	O
ولكن	O
باريس	B-LOC
،	O
او	O
فرنسا	B-LOC
،	O
ساهمت	O
في	O
'	O
تحسين	O
'	O
نظرته	O
الى	O
حواء	B-PERS
،	O
ولو	O
ان	O
هذه	O
النظرة	O
لم	O
تصل	O
الى	O
ما	O
كان	O
ينبغي	O
ان	O
تصل	O
اليه	O
.	O

ونعثر	O
على	O
الحكيم	B-PERS
متجليا	O
بشرقيته	O
(	O
وهو	O
عصفور	O
من	O
الشرق	O
،	O
او	O
عصفور	O
الشرق	O
كما	O
تصفه	O
لوسي	B-PERS
)	O
عندما	O
يقول	O
انه	O
ما	O
من	O
رجل	O
يحب	O
في	O
المرأة	O
غير	O
المرأة	O
!	O
لكن	O
تاييس	B-PERS
اناتول	I-PERS
فرانس	I-PERS
استطاعت	O
ان	O
تسمو	O
وتضيء	O
،	O
بل	O
اصبحت	O
مضيئة	O
بنور	O
الفضيلة	O
.	O

كان	O
جسمها	O
محاطا	O
بالدنس	O
،	O
لكن	O
روحها	O
كانت	O
مرتفعة	O
طاهرة	O
،	O
كالزهرة	O
البيضاء	O
فوق	O
الطين	O
.	O

ويكفيها	O
انها	O
كانت	O
ساقطة	O
امام	O
الناس	O
،	O
لكنها	O
في	O
فضيلتها	O
وطهارتها	O
قديسة	O
تفتح	O
لها	O
ابواب	O
السماوات	O
!	O
ولكن	O
المرأة	O
هي	O
ايضا	O
طريق	O
الشر	O
.	O

لم	O
يتمكن	O
راهب	O
الفكر	O
من	O
الصمود	O
،	O
وافلحت	O
هذه	O
الانثى	O
الماكرة	O
في	O
استدراجه	O
الى	O
ميدانها	O
.	O

كيف	O
حدث	O
هذا	O
؟	O
انها	O
المرأة	O
التي	O
هي	O
نوع	O
من	O
انواع	O
ازهار	O
الحب	O
التي	O
تنبت	O
في	O
المستنقعات	O
،	O
كيف	O
حدث	O
هذا	O
؟	O
كيف	O
حدث	O
هذا	O
الحب	O
الاخير	O
من	O
صنعها	O
هي	O
؟	O
الحب	O
الذي	O
هو	O
الجنس	O
،	O
من	O
وصف	O
ومن	O
غرس	O
هذه	O
المرأة	O
.	O

اما	O
الحب	O
الاول	O
العذري	O
،	O
الحب	O
الافلاطوني	O
،	O
فهو	O
من	O
صنعه	O
هو	O
،	O
من	O
صنع	O
'	O
راهب	O
الفكر	O
'	O
.	O

آه	O
من	O
المرأة	O
!	O
ويتنهد	O
توفيق	B-PERS
الحكيم	I-PERS
،	O
او	O
يتأوه	O
،	O
وهو	O
يقول	O
:	O
'	O
آه	O
من	O
المرأة	O
!	O
ذلك	O
الجهاز	O
المشبع	O
بالكهرباء	O
الذي	O
يلقي	O
منذ	O
اقدم	O
الازمنة	O
تيارات	O
وموجات	O
لا	O
تلتقطها	O
الا	O
الغرائز	O
.	O

فما	O
العطور	O
التي	O
عرفتها	O
المرأة	O
منذ	O
فجر	O
التاريخ	O
،	O
بما	O
تنشره	O
في	O
الأفق	O
من	O
شذى	O
،	O
الا	O
اشارات	O
لاسلكية	O
تخاطب	O
فيها	O
حواس	O
الرجال	O
،	O
وكذا	O
النظرات	O
والبسمات	O
والتنهدات	O
وكل	O
ما	O
يهيئ	O
على	O
البعد	O
اثرا	O
يطيش	O
بالعقول	O
هنا	O
تبرز	O
مهمة	O
'	O
رهبان	O
الفكر	O
'	O
.	O

نعم	O
،	O
ان	O
بامكانهم	O
اضاءة	O
النفوس	O
لنطلق	O
من	O
صدور	O
النساء	O
المشاعر	O
العالية	O
والافكار	O
السامية	O
'	O
هذا	O
ما	O
قاله	O
توفيق	B-PERS
الحكيم	I-PERS
للوسي	B-PERS
يعقوب	I-PERS
عن	O
المرأة	O
،	O
وهو	O
في	O
اعتقادي	O
من	O
اجل	O
ما	O
كتبه	O
عنها	O
كبار	O
الفنانين	O
والأدباء	O
عبر	O
التاريخ	O
.	O

ففيه	O
انصاف	O
وتوقير	O
لا	O
يعادله	O
اي	O
انصاف	O
او	O
توقير	O
آخر	O
.	O

وهو	O
يفضل	O
في	O
رأيي	O
اي	O
توقير	O
آخر	O
من	O
نحو	O
ما	O
كتبه	O
مرة	O
الشاعر	O
الفرنسي	O
الكبير	O
الراحل	O
لويس	B-PERS
اراغون	I-PERS
،	O
وهو	O
'	O
ان	O
المرأة	O
هي	O
مستقبل	O
الرجل	O
'	O
طبعا	O
المرأة	O
هي	O
مستقبل	O
الرجل	O
كما	O
كانت	O
ماضيه	O
،	O
وكما	O
هي	O
الآن	O
حاضره	O
،	O
ولكن	O
الحكيم	B-PERS
قال	O
ما	O
هو	O
اروع	O
من	O
ذلك	O
.	O

لقد	O
تحدث	O
عنها	O
ككائن	O
واجب	O
الوجود	O
للحياة	O
وللفن	O
وللشعر	O
وللمخيلة	O
وللواقع	O
معا	O
.	O

فهو	O
يحبها	O
بلا	O
حدود	O
،	O
ويخشاها	O
بلا	O
حدود	O
،	O
قال	O
:	O
'	O
ان	O
عقيدتي	O
في	O
المرأة	O
مازالت	O
كما	O
هي	O
،	O
لم	O
تتغير	O
:	O
احبها	O
واخشاها	O
واتمنى	O
البعد	O
عنها	O
،	O
والبعد	O
عنها	O
غنيمة	O
فهي	O
دائما	O
شر	O
،	O
واتصرف	O
معها	O
على	O
اساس	O
:	O
ابعد	O
عن	O
الشر	O
وغن	O
له	O
'	O
وكلام	O
الحكيم	B-PERS
واقعي	O
،	O
ولا	O
يعني	O
اطلاقا	O
انه	O
يشهر	O
السيف	O
بوجهها	O
،	O
بل	O
يشهر	O
السيف	O
للدفاع	O
عن	O
نفسه	O
،	O
نظرا	O
لوفرة	O
السيوف	O
الفتاكة	O
التي	O
تواجه	O
هي	O
بها	O
الرجل	O
الذي	O
كثيرا	O
ما	O
شوهد	O
جاثيا	O
عند	O
قدميها	O
!	O
ولا	O
يفوته	O
في	O
غمار	O
حديثه	O
عن	O
المرأة	O
ان	O
يقدم	O
ملاحظات	O
نافذة	O
عليها	O
آلاف	O
الأدلة	O
:	O
'	O
ان	O
المرأة	O
النادرة	O
هبة	O
من	O
هبات	O
الله	B-MISC
،	O
والمرأة	O
الفاضلة	O
هي	O
جوهرة	O
اصيلة	O
'	O
.	O

ولا	O
تفوته	O
الملاحظات	O
النافذة	O
وهو	O
يتحدث	O
عن	O
الحب	O
،	O
ذاك	O
الرباط	O
القدسي	O
بين	O
قلبين	O
:	O
قلب	O
الرجل	O
وقلب	O
المرأة	O
،	O
اذ	O
يقول	O
:	O
'	O
ان	O
الحب	O
قصة	O
يجب	O
ألا	O
تنتهي	O
،	O
وجوهر	O
الحب	O
مثل	O
جوهر	O
الوجود	O
،	O
لا	O
بد	O
ان	O
فيه	O
ذلك	O
الذي	O
يسمونه	O
'	O
المجهول	O
'	O
،	O
او	O
'	O
المطلق	O
'	O
،	O
وبموت	O
الحب	O
على	O
الارض	O
ينتهي	O
العالم	O
'	O
!	O
ويمجد	O
الحب	O
الفردي	O
الذي	O
بات	O
في	O
زماننا	O
نادرا	O
،	O
ويسخر	O
منه	O
الكثيرون	O
.	O

الحكيم	B-PERS
يرى	O
ان	O
هذا	O
الحب	O
هو	O
اسمى	O
وانبل	O
أنواع	O
الحب	O
.	O

انه	O
حب	O
بلا	O
حدود	O
،	O
بلا	O
مقابل	O
،	O
بلا	O
تعاطف	O
.	O

انه	O
انصهار	O
روح	O
تحترق	O
على	O
الورق	O
،	O
ولا	O
تبغي	O
اكثر	O
من	O
الافضاء	O
بما	O
يضني	O
النفس	O
.	O

وفي	O
هذا	O
الافضاء	O
ما	O
يرضي	O
الروح	O
والقلب	O
والفكر	O
والجسد	O
يدعو	O
توفيق	B-PERS
الحكيم	I-PERS
في	O
حواراته	O
في	O
الكتاب	O
الى	O
الزواج	O
المبكر	O
:	O
لقد	O
ندمت	O
على	O
تأخري	O
في	O
الزواج	O
،	O
فلو	O
تزوجت	O
في	O
سن	O
مبكرة	O
لكان	O
لي	O
الآن	O
احفاد	O
كثيرون	O
وأسرة	O
كبيرة	O
،	O
ولذلك	O
فإنني	O
اليوم	O
من	O
دعاة	O
الزواج	O
المبكر	O
وأحث	O
الشباب	O
في	O
الاسراع	O
في	O
العثور	O
على	O
نصفهم	O
الثاني	O
وفي	O
اعتقادي	O
ان	O
الشاب	O
يمكنه	O
ان	O
يتزوج	O
وهو	O
في	O
الخامسة	O
والعشرين	O
من	O
العمر	O
.	O

بل	O
هذه	O
هي	O
السن	O
المناسبة	O
.	O

ومعنى	O
هذا	O
انني	O
تركت	O
عشرين	O
سنة	O
تجري	O
من	O
حياتي	O
وانا	O
عازب	O
بلا	O
مسوغ	O
.	O

العربية	O
أفضل	O
وهو	O
يفضل	O
المرأة	O
العربية	O
على	O
المرأة	O
الاجنبية	O
في	O
الزواج	O
،	O
فالعربية	O
اقرب	O
الى	O
العربي	O
في	O
كل	O
شيء	O
:	O
في	O
التفكير	O
والعقلية	O
والقلب	O
'	O
لذلك	O
فإنني	O
لا	O
اشجع	O
الزواج	O
المختلط	O
،	O
او	O
الزواج	O
من	O
اجنبيات	O
.	O

فالتجربة	O
علمتنا	O
انه	O
زواج	O
غير	O
متكافئ	O
على	O
الرغم	O
من	O
انني	O
أعرف	O
مصريين	O
نجحوا	O
تماما	O
في	O
زواجهم	O
من	O
اجنبيات	O
مثل	O
طه	B-PERS
حسين	I-PERS
'	O
.	O

يبدد	O
توفيق	B-PERS
الحكيم	I-PERS
في	O
هذا	O
الكتاب	O
اشاعة	O
ظالمة	O
عنه	O
وهو	O
انه	O
عدو	O
للمرأة	O
.	O

ليس	O
توفيق	B-PERS
الحكيم	I-PERS
على	O
الاطلاق	O
عدوا	O
لها	O
،	O
كما	O
تقول	O
الاشاعة	O
.	O

بالطبع	O
هو	O
ليس	O
نصيرا	O
من	O
نوع	O
قاسم	B-PERS
امين	I-PERS
في	O
مصر	B-LOC
،	O
وجرجي	B-PERS
باز	I-PERS
عندنا	O
في	O
لبنان	B-LOC
.	O

انه	O
لا	O
يقف	O
امامها	O
وقفة	O
الصاغر	O
او	O
المنهار	O
او	O
المستسلم	O
،	O
ولكنه	O
يقف	O
امامها	O
وقفة	O
اكثر	O
انصافا	O
وتجلة	O
واكثر	O
عمقا	O
.	O

هو	O
لا	O
يرى	O
فنا	O
،	O
او	O
حياة	O
،	O
بدونها	O
.	O

ولد	O
الفن	O
،	O
كما	O
يقول	O
،	O
مع	O
المرأة	O
بل	O
ولدت	O
الحياة	O
نفسها	O
.	O

فهي	O
شريك	O
محترم	O
للرجل	O
.	O

وهو	O
ينبه	O
الى	O
'	O
مخاطرها	O
'	O
و	O
'	O
تحدياتها	O
'	O
و	O
'	O
عيوبها	O
'	O
،	O
ويحذر	O
الرجل	O
منها	O
.	O

ولكنه	O
ليس	O
ايديولوجيا	O
او	O
معاديا	O
لها	O
.	O

وفي	O
اعتقادي	O
ان	O
نظرته	O
اليها	O
،	O
كما	O
وردت	O
في	O
هذا	O
الكتاب	O
وفي	O
ما	O
سبق	O
من	O
كتابات	O
له	O
عنها	O
،	O
تضعه	O
في	O
باب	O
عشاقها	O
لا	O
في	O
باب	O
اعدائها	O
.	O

فالعشق	O
كما	O
يعني	O
التوله	O
والانبهار	O
والشغف	O
،	O
كثيرا	O
ما	O
يعرف	O
الثورة	O
والتمرد	O
،	O
وهما	O
وجهان	O
آخران	O
له	O
!	O
.	O

توفي	O
توفيق	B-PERS
الحكيم	I-PERS
في	O
26	O
يوليو	O
من	O
عام	O
1987	O
،	O
وهذا	O
يعني	O
انه	O
مضى	O
على	O
رحيله	O
الآن	O
عشرون	O
عاما	O
.	O

ولكن	O
هذه	O
السنوات	O
العشرين	O
لم	O
تحل	O
بينه	O
وبين	O
الحياة	O
في	O
قلوب	O
الكثيرين	O
ممن	O
قرأوه	O
وشغفوا	O
به	O
.	O

بل	O
من	O
الممكن	O
القول	O
ان	O
غيابه	O
عن	O
هذه	O
الحياة	O
الدنيا	O
قد	O
زاده	O
تألقا	O
كإنسان	O
وكفنان	O
وكأديب	O
كبير	O
.	O

ولاتزال	O
اعماله	O
الكثيرة	O
موضع	O
اهتمام	O
الاجيال	O
الجديدة	O
،	O
وبخاصة	O
'	O
عصفور	O
من	O
الشرق	O
،	O
وعودة	O
الروح	O
،	O
وزهرة	O
العمر	O
،	O
وسجن	O
العمر	O
'	O
التي	O
يروي	O
فيها	O
جوانب	O
من	O
مسيرته	O
وتجربته	O
الذاتية	O
والفنية	O
.	O

فهو	O
من	O
أمتع	O
الأدباء	O
وأقربهم	O
الى	O
القلب	O
.	O

ولم	O
يخطئ	O
من	O
قال	O
مرة	O
:	O
ان	O
طه	B-PERS
حسين	I-PERS
باحث	O
،	O
والعقاد	B-PERS
كاتب	O
،	O
والحكيم	B-PERS
أديب	O
مدريد	B-LOC
ـ	O
رويترز	B-ORG
ـ	O
قال	O
نادي	O
ريال	B-ORG
مدريد	I-ORG
الأسباني	O
لكرة	O
القدم	O
ان	O
رئيس	O
النادي	O
رامون	B-PERS
كالديرون	I-PERS
يشغل	O
منصبه	O
بشكل	O
مؤقت	O
،	O
في	O
انتظار	O
قرار	O
قانوني	O
حول	O
صحة	O
التصويت	O
عن	O
طريق	O
البريد	O
في	O
انتخابات	O
رئاسة	O
النادي	O
.	O

وقال	O
النادي	O
في	O
بيان	O
على	O
موقعه	O
على	O
الانترنت	O
امس	O
'	O
اللجنة	O
الانتخابية	O
لريال	B-ORG
مدريد	I-ORG
.	O

وافقت	O
على	O
ممارسة	O
كالديرون	B-PERS
ومجلس	O
ادارته	O
مهام	O
منصبهم	O
بشكل	O
مؤقت	O
كما	O
طلب	O
خوان	B-PERS
ميغيل	I-PERS
فيلار	I-PERS
مير	I-PERS
'	O
.	O

وكان	O
فيلار	B-PERS
مير	I-PERS
احد	O
المرشحين	O
الاربعة	O
في	O
انتخابات	O
رئاسة	O
النادي	O
التي	O
جرت	O
في	O
الثاني	O
من	O
يوليو	O
.	O

وقبل	O
يومين	O
من	O
التصويت	O
ساند	O
قاض	O
الشكاوى	O
،	O
من	O
اثنين	O
من	O
المرشحين	O
،	O
التي	O
تطالب	O
بضرورة	O
وقف	O
التصويت	O
عن	O
طريق	O
البريد	O
بشكل	O
مؤقت	O
بسبب	O
عدم	O
السيطرة	O
عليه	O
مما	O
لا	O
يضمن	O
شرعيته	O
.	O

وكان	O
كالديرون	B-PERS
أعلن	O
رئيسا	O
للنادي	O
في	O
الثالث	O
من	O
اغسطس	O
بعد	O
تغلبه	O
في	O
الانتخابات	O
على	O
خوان	B-PERS
بالاسيوس	I-PERS
بفارق	O
246	O
صوتا	O
،	O
وعلى	O
فيلار	B-PERS
مير	I-PERS
صاحب	O
المركز	O
الثالث	O
بفارق	O
1642	O
صوتا	O
.	O

واعترف	O
بالاسيوس	B-PERS
رسميا	O
بفوز	O
كالديرون	B-PERS
،	O
ولكن	O
فيلار	B-PERS
مير	I-PERS
يقاتل	O
من	O
اجل	O
ضم	O
الاصوات	O
التي	O
وصلت	O
عن	O
طريق	O
البريد	O
،	O
رغم	O
انه	O
يقول	O
انه	O
سيحترم	O
جميع	O
القرارات	O
التي	O
سيتخذها	O
مجلس	O
الادارة	O
في	O
الوقت	O
الحالي	O
.	O

وتفيد	O
تقارير	O
بأنه	O
جرى	O
استبعاد	O
ما	O
يصل	O
الى	O
عشرة	O
الاف	O
صوت	O
عبر	O
البريد	O
على	O
الرغم	O
من	O
انه	O
لم	O
يتضح	O
عدد	O
الاصوات	O
التي	O
يمكن	O
التأكد	O
من	O
صحتها	O
.	O

وذكرت	O
وسائل	O
إعلام	O
اسبانية	O
ان	O
الامر	O
قد	O
يستغرق	O
ما	O
يصل	O
الى	O
ثمانية	O
شهور	O
قبل	O
اتخاذ	O
قرار	O
نهائي	O
.	O

عواصم	O
-	O
وكالات:	O
اختتمت	O
فصائل	O
فلسطينية	O
متعددة	O
الاتجاهات	O
منتصف	O
ليل	O
امس	O
الأول	O
الجلسة	O
العامة	O
الاولى	O
من	O
محادثات	O
تاريخية	O
برعاية	O
مصرية	O
بهدف	O
التوصل	O
لاتفاق	O
لوقف	O
اطلاق	O
النار	O
لمدة	O
عام	O
رغم	O
تضاؤل	O
فرص	O
تحقيقه	O
.	O

واكد	O
مسؤولون	O
فلسطينيون	O
بالقاهرة	B-LOC
ان	O
المحادثات	O
عقدت	O
بعدما	O
تأجلت	O
ليومين	O
ويتوقع	O
ان	O
تستمر	O
ليومين	O
آخرين	O
على	O
الأقل	O
.	O

وقال	O
ابو	B-PERS
عماد	I-PERS
الرفاعي	I-PERS
من	O
جماعة	O
الجهاد	O
انه	O
تم	O
التطرق	O
الى	O
عدة	O
افكار	O
خاصة	O
الحاجة	O
الى	O
مواصلة	O
المقاومة	O
مؤكدا	O
ان	O
جلسة	O
الأمس	O
كانت	O
بالغة	O
الأهمية	O
وحاسمة	O
بالنسبة	O
لجميع	O
الفصائل	O
حيث	O
بدأ	O
مناقشة	O
اكثر	O
عمقا	O
بشان	O
اتخاذ	O
موقف	O
سياسي	O
موحد	O
.	O

واضاف	O
ان	O
الوقت	O
ما	O
زال	O
مبكرا	O
للتكهن	O
بنتائج	O
المحادثات	O
رغم	O
ما	O
يبدو	O
من	O
اتفاق	O
الجميع	O
على	O
الحاجة	O
لمواصلة	O
الانتفاضة	O
ضد	O
الاحتلال	O
الاسرائيلي	O
.	O

واستمرت	O
المحادثات	O
الثنائية	O
بين	O
الفصائل	O
المختلفة	O
حتى	O
الساعات	O
الاولى	O
من	O
صباح	O
امس	O
عقب	O
اختتام	O
الجلسة	O
العامة	O
.	O

وهذه	O
المرة	O
الاولى	O
التي	O
تشارك	O
فيها	O
اطراف	O
عديدة	O
من	O
مختلف	O
التيارات	O
الفلسطينية	O
في	O
محادثات	O
مباشرة	O
فيما	O
بينها	O
منذ	O
عشرين	O
عاما	O
عندما	O
عقد	O
المجلس	O
الوطني	O
الفلسطيني	O
بتونس	B-LOC
عام	O
1983	O
.	O

وتضم	O
المحادثات	O
جماعات	O
تتراوح	O
بين	O
حركة	B-ORG
فتح	I-ORG
بزعامة	O
الرئيس	O
الفلسطيني	O
ياسر	B-PERS
عرفات	I-PERS
وجماعات	O
ماركسية	O
وإسلامية	O
.	O

وأعلنت	O
حركة	B-ORG
المقاومة	I-ORG
الفلسطينية	I-ORG
حماس	I-ORG
رفضها	O
البحث	O
في	O
وقف	O
المقاومة	O
ضد	O
اسرائيل	O
.	O

واكد	O
عضو	O
في	O
وفد	O
حماس	B-ORG
اسامة	B-PERS
حمدان	I-PERS
ان	O
موقفنا	O
معروف	O
:	O
لا	O
نقبل	O
التطرق	O
الى	O
وقف	O
اي	O
شكل	O
من	O
اشكال	O
المقاومة	O
ضد	O
الاحتلال	O
الاسرائيلي	O
.	O

واضاف	O
ان	O
هذا	O
الرفض	O
يطال	O
البعد	O
السياسي	O
والعملي	O
للمقاومة	O
في	O
اشارة	O
الى	O
العمليات	O
الفدائية	O
.	O

وردا	O
على	O
سؤال	O
حول	O
رد	O
الفعل	O
المصري	O
على	O
هذا	O
الرفض	O
،	O
قال	O
حمدان	B-PERS
في	O
البداية	O
قام	O
كل	O
فصيل	O
بالحديث	O
عن	O
المواقف	O
الاولية	O
التي	O
سيتم	O
مناقشتها	O
بشكل	O
حثيث	O
خلال	O
الاجتنماعات	O
.	O

من	O
جهة	O
ثانية	O
،	O
دعت	O
القوى	O
الوطنية	O
والإسلامية	O
والفعاليات	O
الجماهيرية	O
الفلسطينية	O
كافة	O
الأطراف	O
الفلسطينية	O
المشاركة	O
بحوار	O
القاهرة	B-LOC
الى	O
بذل	O
جهودها	O
المخلصة	O
من	O
اجل	O
التوصل	O
الى	O
برنامج	O
مشترك	O
للعمل	O
الوطني	O
.	O
وقالت	O
القوى	O
بقطاع	O
غزة	B-LOC
في	O
بيان	O
لها	O
عقب	O
اجتماع	O
عقدته	O
في	O
المجلس	O
التشريعي	O
الفلسطيني	O
بحضور	O
حوالى	O
مائتي	O
شخص	O
بمدينة	O
غزة	B-LOC
انها	O
على	O
ثقة	O
بان	O
كافة	O
الأطراف	O
الفلسطينية	O
ستبذل	O
جهودها	O
المخلصة	O
من	O
اجل	O
التوصل	O
الى	O
برنامج	O
مشترك	O
للعمل	O
الوطني	O
وفق	O
استراتيجية	O
وطنية	O
موحدة	O
والعمل	O
على	O
تفعيل	O
دور	O
منظمة	B-ORG
التحرير	I-ORG
الفلسطينية	I-ORG
لتعزيز	O
صمود	O
شعبنا	O
وتقوية	O
جبهته	O
الداخلية	O
على	O
أساس	O
انجاز	O
خطوات	O
الإصلاح	O
الوطني	O
الديموقراطى	O
.	O

واكد	O
البيان	O
اصرار	O
الشعب	O
الفلسطيني	O
على	O
حماية	O
وتطوير	O
الوحدة	O
الوطنية	O
الفلسطينية	O
وتعزيز	O
الكفاح	O
المشترك	O
في	O
كافة	O
الميادين	O
.	O

أثبت	O
حزب	B-ORG
الله	I-ORG
من	O
جديد	O
أن	O
توجهه	O
نحو	O
فلسطين	B-LOC
توجه	O
ثابت	O
لا	O
يتغير	O
،	O
وبالعملية	O
الهائلة	O
التي	O
نفذتها	O
قواته	O
يوم	O
12	O
من	O
هذا	O
الشهر	O
وأدت	O
إلى	O
مقتل	O
سبعة	O
جنود	O
إسرائيليين	O
وأسر	O
اثنين	O
آخرين	O
،	O
ضرب	O
الحزب	O
عدة	O
أهداف	O
في	O
وقت	O
واحد	O
.	O

ولم	O
يكن	O
مستغربا	O
أن	O
تذهب	O
التعليقات	O
إلى	O
إدراج	O
علاقة	O
الحزب	O
التحالفية	O
بسوريا	B-LOC
وإيران	B-LOC
ضمن	O
حسابات	O
هذه	O
الأهداف	O
،	O
فكل	O
من	O
الحليفين	O
يتعرض	O
لحملة	O
ضغط	O
وحصار	O
هائلين	O
من	O
إدارة	O
الرئيس	O
بوش	B-PERS
.	O

ولم	O
يكن	O
مستغربا	O
كذلك	O
أن	O
تقرأ	O
العملية	O
في	O
ضوء	O
الجدل	O
العبثي	O
الدائر	O
بين	O
القوى	O
اللبنانية	O
حول	O
مستقبل	O
المقاومة	O
ومستقبل	O
علاقة	O
لبنان	B-LOC
بسوريا	B-LOC
.	O

رغم	O
أن	O
الأغلبية	O
العظمى	O
من	O
العرب	O
والمسلمين	O
سنة	B-ORG
،	O
فإن	O
حزب	B-ORG
الله	I-ORG
في	O
القلب	O
والعين	O
من	O
هذه	O
الشعوب	O
والتفافها	O
حوله	O
وحول	O
لبنان	B-LOC
التفاف	O
ساحق	O
ولكن	O
الحقيقة	O
التي	O
لا	O
تخفى	O
مهما	O
كانت	O
أهداف	O
العملية	O
،	O
أن	O
حزب	B-ORG
الله	I-ORG
قام	O
-	O
وعلى	O
طريقته	O
الخاصة	O
-	O
بتذكير	O
أنصاره	O
ومعارضيه	O
على	O
السواء	O
بحقيقة	O
ما	O
يجري	O
في	O
هذه	O
المنطقة	O
من	O
العالم	O
.	O

وما	O
يضاعف	O
من	O
وقع	O
هذه	O
العملية	O
أنها	O
جاءت	O
والفلسطينيون	O
يتعرضون	O
لهجمة	O
إسرائيلية	O
بشعة	O
عليهم	O
كشعب	O
وعلى	O
كل	O
مظاهر	O
حياتهم	O
الأخرى	O
،	O
بدون	O
أن	O
يعلو	O
صوت	O
النظام	O
العربي	O
الرسمي	O
للدفاع	O
عنهم	O
،	O
أو	O
حتى	O
للاحتجاج	O
على	O
المجزرة	O
التي	O
يتعرضون	O
لها	O
.	O

في	O
عملية	O
حزب	B-ORG
الله	I-ORG
وبعد	O
أكثر	O
من	O
عام	O
على	O
اختلاط	O
الأوراق	O
اللبنانية	O
والعربية	O
،	O
إعادة	O
كشف	O
للملامح	O
الحقيقية	O
للصورة	O
بعدما	O
حاولت	O
